id,swb_happiness_base,swb_relhappiness_base,swb_ideal_base,swb_conditions_base,swb_satisfied_base,swb_lack_companion_base,swb_left_out_base,swb_isolated_base,swb_bored_base,swb_anxious_base,swb_depressed_base,swb_absorbed_worthwhile_base,swb_happiness_end,swb_relhappiness_end,swb_ideal_end,swb_conditions_end,swb_satisfied_end,swb_lack_companion_end,swb_left_out_end,swb_isolated_end,swb_bored_end,swb_anxious_end,swb_depressed_end,swb_absorbed_worthwhile_end,swb_wellbeing_index_base,swb_social_index_base,swb_feeling_index_base,swb_wellbeing_index_end,swb_social_index_end,swb_feeling_index_end,swb_happiness_diff,swb_relhappiness_diff,swb_ideal_diff,swb_conditions_diff,swb_satisfied_diff,swb_wellbeing_index_diff,swb_lack_companion_diff,swb_left_out_diff,swb_isolated_diff,swb_social_index_diff,swb_bored_diff,swb_anxious_diff,swb_depressed_diff,swb_absorbed_worthwhile_diff,swb_feeling_index_diff
15726,0.6666666666666666,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,-1,-1,-1,-1,0.3333333333333333,1,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,-1,-1,-1,-0.3333333333333333,-1,0.3333333333333333,1,1,-3,0.6666666666666665,1.3333333333333333,-3,-2,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0.33333333333333326,0,0,0,0,0.6666666666666667,-1.3333333333333333,-0.6666666666666667,1.3333333333333333,-2.6666666666666665
15751,0,0.3333333333333333,0,-0.3333333333333333,0,-1,-1,0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,-1,-1,-1,-0.3333333333333333,-1,-0.3333333333333333,0.3333333333333333,0,-2,0.6666666666666666,1.3333333333333333,-3,-1.9999999999999998,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0,0,-1,-1,0,-1.3333333333333333,-0.6666666666666666,0.6666666666666666,-2.6666666666666665
15759,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1,0,1.9999999999999998,1,-0.6666666666666666,0,0.3333333333333333,0,0.3333333333333333,0,0.6666666666666665,0,0,0,0,0,-0.6666666666666666,0,0,-0.6666666666666666
15761,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,-1,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,0,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1.6666666666666665,-2,-0.6666666666666667,1.6666666666666665,-1,-0.6666666666666667,0,-0.3333333333333333,0,0,0.3333333333333333,0,0,1,0,1,0,0,0,0,0
15770,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,0,0,0.3333333333333333,1,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1,1,-1,-1,-1,-0.3333333333333333,-1,-0.3333333333333333,1,0.3333333333333332,-1,1.3333333333333333,3.333333333333333,-3,-2.6666666666666665,0.6666666666666666,1.3333333333333333,0,0.6666666666666667,0.33333333333333337,3,0,-1,-1,-2,-0.6666666666666666,-2,0,1.3333333333333333,-4
15781,0,-0.3333333333333333,-1,-1,-0.6666666666666666,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-1,-0.3333333333333333,-1,-1,-1,-0.6666666666666666,0,-1,-1,-1,0.3333333333333333,1,0.3333333333333333,-2.9999999999999996,0,2,-3.9999999999999996,-2,-5.551115123125783e-17,-0.3333333333333333,-0.6666666666666667,0,0,0,-1,0,-1,-1,-2,-1.3333333333333333,0,0.6666666666666667,1.3333333333333333,-2
15783,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-1,-1,-1,0.3333333333333333,0.3333333333333333,-0.3333333333333333,0,-0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,0,0,0,1,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.9999999999999998,-2,-1.1102230246251565e-16,-2,0,1.9999999999999998,-0.6666666666666666,-1,-0.6666666666666666,-0.6666666666666666,-1,-4,0,1,1,2,2,0,0,0,2
15799,1,1,0.3333333333333333,0.3333333333333333,1,-1,-1,-1,-1,-0.3333333333333333,1,0.3333333333333333,1,1,0.6666666666666666,0,0.6666666666666666,-1,-1,-1,-1,-1,-0.3333333333333333,0.3333333333333333,3.666666666666667,-3,-0.6666666666666665,3.333333333333333,-3,-2.666666666666667,0,0,0.3333333333333333,-0.3333333333333333,-0.33333333333333337,-0.3333333333333339,0,0,0,0,0,-0.6666666666666667,-1.3333333333333333,0,-2.0000000000000004
15802,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,-1,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,2.9999999999999996,0,-0.6666666666666667,2.9999999999999996,0,0,0.3333333333333333,0,-0.3333333333333333,0,0,0,0,0,0,0,1.3333333333333333,0,-0.6666666666666666,0,0.6666666666666667
15804,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,0,-1,-1,-0.3333333333333333,0.3333333333333333,-1,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,1,1,1,0.3333333333333333,-1,-0.3333333333333333,1,3,-1,0,1.3333333333333333,3,-2,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-0.3333333333333333,0,-1.6666666666666667,1,1,2,4,1.3333333333333333,-0.6666666666666667,-0.6666666666666666,2,-2
15808,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,0.3333333333333333,-1,0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,1,0.3333333333333333,0.6666666666666666,-1,-1,-1,-0.3333333333333333,-0.3333333333333333,-1,0.3333333333333333,3.333333333333333,-3,-1.1102230246251565e-16,3.333333333333333,-3,-1.9999999999999998,0,0,0.33333333333333337,-0.3333333333333333,0,0,0,0,0,0,-0.6666666666666666,0.6666666666666667,-1.3333333333333333,0.6666666666666666,-1.9999999999999996
15817,0,-0.3333333333333333,0,0,0.3333333333333333,1,0,0,-0.3333333333333333,-1,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,1,0,1,-1.3333333333333333,1.3333333333333333,0,-1.3333333333333333,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,1.3333333333333333,-1,0,0,-1,0,0.6666666666666667,0,0.6666666666666667,0
15821,0.3333333333333333,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-1,0,-1,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,0.3333333333333333,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-1,0,0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333,-0.6666666666666666,-2,-0.6666666666666666,-1.6666666666666665,-1,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0,0,-0.3333333333333333,-0.9999999999999999,0,0,1,1,0.6666666666666666,-0.6666666666666666,0.6666666666666666,-0.6666666666666666,1.3333333333333333
15824,1,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,-1,-1,-1,-1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,-1,-1,-1,0.3333333333333333,-1,-1,0.3333333333333333,2.9999999999999996,-3,-2,2.6666666666666665,-3,-2,-0.33333333333333337,0,0,0,0,-0.33333333333333304,0,0,0,0,1.3333333333333333,0,-1.3333333333333333,0,0
15831,-0.6666666666666666,-0.3333333333333333,-0.6666666666666666,-1,-1,0,1,1,1,0.3333333333333333,-0.3333333333333333,1,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-1,-1,1,1,1,1,0.3333333333333333,1,-0.3333333333333333,-3.6666666666666665,2,0,-4,3,2.6666666666666665,0,-0.3333333333333333,0,0,0,-0.3333333333333335,1,0,0,1,0,0,1.3333333333333333,-1.3333333333333333,2.6666666666666665
15833,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-1,-1,0.3333333333333333,-1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1,-1,-1,-0.3333333333333333,-1,-0.3333333333333333,1,3.333333333333333,-3,-0.6666666666666667,3.333333333333333,-3,-2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0.6666666666666667,0,-0.6666666666666666,2,-1.9999999999999998
15839,0,0,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,0,1,1,0.3333333333333333,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,0.6666666666666666,0,-1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,-2,2,1.3333333333333333,2,0,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1,1.3333333333333333,4,0,-2,0,-2,0,-0.6666666666666667,0,-0.6666666666666666,0
15845,1,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-1,-1,-1,-1,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0,0,-1,-1,-1,-1,0,0,1,-0.3333333333333333,1,-0.3333333333333333,1.3333333333333335,-3,-0.6666666666666667,-3,-1,2,-1,-0.3333333333333333,-0.6666666666666667,-0.6666666666666667,-1.6666666666666665,-4.333333333333334,0,1,1,2,2,-0.6666666666666666,1.3333333333333333,0,2.666666666666667
15860,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,-1,0,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,2.333333333333333,-1,-0.6666666666666666,0.6666666666666666,0,-1.3333333333333333,0,0,-0.3333333333333333,-0.6666666666666666,-0.6666666666666666,-1.6666666666666665,0,1,0,1,0,0,-0.6666666666666666,0,-0.6666666666666666
